C11 C12 C13 C14 C15 C16 C22 C23 C24 C25 C26 C33 C34 C35 C36 C44 C45 C46 C55 C56 C66 w0 w1 w2 w3 w4 w5 w01 w02 w03 w11 w12 w13 w21 w22 w23 w31 w32 w33 Sharing nodes
0.094829 -0.000839 -0.000839 -0.000000 -0.000000 -0.000000 0.094829 -0.000839 0.000000 -0.000000 0.000000 0.094829 -0.000000 0.000000 -0.000000 0.002529 0.000000 -0.000000 0.002529 -0.000000 0.002529 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 f1 e1
1.847761 0.973637 0.973637 -0.000000 -0.000000 -0.000000 1.847761 0.973637 0.000000 -0.000000 -0.000000 1.847761 0.000000 0.000000 -0.000000 0.924639 0.000000 0.000000 0.924639 -0.000000 0.924639 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 e4 e1
0.336275 0.003592 0.003592 -0.000000 -0.000000 -0.000000 0.336275 0.003592 0.000000 0.000000 -0.000000 0.336275 -0.000000 0.000000 -0.000000 0.000326 0.000000 0.000000 0.000326 -0.000000 0.000326 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 v3
0.336275 0.003592 0.003592 -0.000000 -0.000000 -0.000000 0.336275 0.003592 -0.000000 0.000000 -0.000000 0.336275 -0.000000 -0.000000 0.000000 0.000326 0.000000 0.000000 0.000326 -0.000000 0.000326 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 v1 e0
0.336275 0.003592 0.003592 -0.000000 -0.000000 -0.000000 0.336275 0.003592 -0.000000 0.000000 -0.000000 0.336275 -0.000000 -0.000000 0.000000 0.000326 0.000000 0.000000 0.000326 -0.000000 0.000326 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 e0 v1
0.336275 0.003592 0.003592 -0.000000 -0.000000 -0.000000 0.336275 0.003592 -0.000000 0.000000 -0.000000 0.336275 -0.000000 -0.000000 0.000000 0.000326 0.000000 0.000000 0.000326 -0.000000 0.000326 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 v0 e0
0.336275 0.003592 0.003592 -0.000000 -0.000000 -0.000000 0.336275 0.003592 0.000000 0.000000 -0.000000 0.336275 -0.000000 0.000000 -0.000000 0.000326 0.000000 0.000000 0.000326 -0.000000 0.000326 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 v3 e2
0.336275 0.003592 0.003592 -0.000000 -0.000000 -0.000000 0.336275 0.003592 0.000000 0.000000 -0.000000 0.336275 -0.000000 0.000000 -0.000000 0.000326 0.000000 0.000000 0.000326 -0.000000 0.000326 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 e2 v3
0.384990 -0.001707 -0.001707 0.000000 0.000000 -0.000000 0.384990 -0.001707 0.000000 0.000000 -0.000000 0.384990 -0.000000 -0.000000 0.000000 0.003698 -0.000000 0.000000 0.003698 -0.000000 0.003698 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 e3 e0
0.590285 0.000574 0.000574 -0.000000 0.000000 0.000000 0.590285 0.000574 0.000000 -0.000000 -0.000000 0.590285 -0.000000 0.000000 -0.000000 0.010064 0.000000 -0.000000 0.010064 0.000000 0.010064 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e3 e4 f0
0.032928 0.000343 0.000343 -0.000000 0.000000 0.000000 0.032928 0.000343 -0.000000 -0.000000 0.000000 0.032928 -0.000000 -0.000000 -0.000000 0.001774 -0.000000 0.000000 0.001774 0.000000 0.001774 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 e3
0.032928 0.000343 0.000343 -0.000000 -0.000000 0.000000 0.032928 0.000343 0.000000 -0.000000 0.000000 0.032928 0.000000 0.000000 -0.000000 0.001774 0.000000 0.000000 0.001774 -0.000000 0.001774 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 e5
0.032928 0.000343 0.000343 -0.000000 0.000000 0.000000 0.032928 0.000343 -0.000000 -0.000000 0.000000 0.032928 -0.000000 -0.000000 -0.000000 0.001774 -0.000000 0.000000 0.001774 0.000000 0.001774 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 e3 f2
0.032928 0.000343 0.000343 -0.000000 0.000000 0.000000 0.032928 0.000343 -0.000000 -0.000000 0.000000 0.032928 -0.000000 -0.000000 -0.000000 0.001774 -0.000000 0.000000 0.001774 0.000000 0.001774 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 f2 e3
0.032928 0.000343 0.000343 -0.000000 0.000000 0.000000 0.032928 0.000343 -0.000000 -0.000000 0.000000 0.032928 -0.000000 -0.000000 -0.000000 0.001774 -0.000000 0.000000 0.001774 0.000000 0.001774 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e3 v0 f2
0.032928 0.000343 0.000343 -0.000000 -0.000000 0.000000 0.032928 0.000343 0.000000 -0.000000 0.000000 0.032928 0.000000 0.000000 -0.000000 0.001774 0.000000 0.000000 0.001774 -0.000000 0.001774 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 e5 f3
0.032928 0.000343 0.000343 -0.000000 -0.000000 0.000000 0.032928 0.000343 0.000000 -0.000000 0.000000 0.032928 0.000000 0.000000 -0.000000 0.001774 0.000000 0.000000 0.001774 -0.000000 0.001774 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 f3 e5
0.132520 0.043328 0.043328 -0.000000 0.000000 0.000000 0.132520 0.043328 -0.000000 -0.000000 0.000000 0.132520 -0.000000 0.000000 0.000000 0.004058 -0.000000 0.000000 0.004058 -0.000000 0.004058 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 e1 f3
0.689118 0.339085 0.339085 0.000000 -0.000000 0.000000 0.689118 0.339085 -0.000000 -0.000000 0.000000 0.689118 0.000000 -0.000000 -0.000000 0.763288 -0.000000 0.000000 0.763288 -0.000000 0.763288 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 v0 e2
0.538781 0.269054 0.269054 0.000000 -0.000000 -0.000000 0.538781 0.269054 -0.000000 -0.000000 -0.000000 0.538781 0.000000 -0.000000 -0.000000 0.259234 -0.000000 0.000000 0.259234 -0.000000 0.259234 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 e5 f3
0.710931 0.009207 0.009207 -0.000000 -0.000000 -0.000000 0.710931 0.009207 -0.000000 -0.000000 0.000000 0.710931 -0.000000 0.000000 0.000000 0.001317 0.000000 0.000000 0.001317 -0.000000 0.001317 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 v1 f2
1.521285 0.405822 0.405822 0.000000 -0.000000 -0.000000 1.521285 0.405822 -0.000000 0.000000 0.000000 1.521285 -0.000000 -0.000000 -0.000000 0.020466 -0.000000 -0.000000 0.020466 0.000000 0.020466 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e0 e4 e3
1.023171 0.020080 0.020080 -0.000000 -0.000000 -0.000000 1.023171 0.020080 0.000000 0.000000 -0.000000 1.023171 -0.000000 -0.000000 0.000000 0.003271 -0.000000 0.000000 0.003271 -0.000000 0.003271 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 v1 v2
0.215352 0.047668 0.047668 0.000000 0.000000 0.000000 0.215352 0.047668 -0.000000 -0.000000 0.000000 0.215352 -0.000000 -0.000000 0.000000 0.610561 0.000000 -0.000000 0.610561 -0.000000 0.610561 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 v0 f1
0.726736 -0.302383 -0.302383 0.000000 -0.000000 0.000000 0.726736 -0.302383 -0.000000 0.000000 0.000000 0.726736 0.000000 -0.000000 0.000000 0.005224 0.000000 -0.000000 0.005224 -0.000000 0.005224 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 e2 f3
0.069989 0.001845 0.001845 0.000000 -0.000000 -0.000000 0.069989 0.001845 -0.000000 -0.000000 -0.000000 0.069989 0.000000 -0.000000 0.000000 0.006129 -0.000000 0.000000 0.006129 -0.000000 0.006129 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 f1 v0 f2
0.334410 0.174590 0.174590 0.000000 0.000000 -0.000000 0.334410 0.174590 0.000000 -0.000000 0.000000 0.334410 0.000000 -0.000000 -0.000000 0.161823 0.000000 0.000000 0.161823 -0.000000 0.161823 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e1 f2 f3
0.919118 -0.155151 -0.155151 0.000000 0.000000 0.000000 0.919118 -0.155151 -0.000000 0.000000 -0.000000 0.919118 0.000000 0.000000 -0.000000 0.044446 -0.000000 0.000000 0.044446 -0.000000 0.044446 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 e2 f2
1.333233 0.349607 0.349607 0.000000 0.000000 0.000000 1.333233 0.349607 -0.000000 0.000000 -0.000000 1.333233 -0.000000 0.000000 0.000000 0.034212 -0.000000 -0.000000 0.034212 -0.000000 0.034212 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 e0 v2
0.856211 -0.250169 -0.250169 0.000000 0.000000 0.000000 0.856211 -0.250169 -0.000000 -0.000000 -0.000000 0.856211 -0.000000 0.000000 0.000000 0.005881 -0.000000 0.000000 0.005881 -0.000000 0.005881 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 e2 e5
0.102111 0.034219 0.034219 -0.000000 -0.000000 -0.000000 0.102111 0.034219 0.000000 -0.000000 -0.000000 0.102111 0.000000 -0.000000 -0.000000 0.132133 -0.000000 -0.000000 0.132133 0.000000 0.132133 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 f3 v1
0.063903 0.014243 0.014243 0.000000 0.000000 -0.000000 0.063903 0.014243 -0.000000 -0.000000 -0.000000 0.063903 0.000000 -0.000000 -0.000000 0.009368 0.000000 0.000000 0.009368 0.000000 0.009368 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e1 e0 e4
1.744508 0.872067 0.872067 0.000000 0.000000 -0.000000 1.744508 0.872067 -0.000000 -0.000000 0.000000 1.744508 0.000000 0.000000 -0.000000 0.807411 0.000000 0.000000 0.807411 -0.000000 0.807411 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e3 e1 e4
0.754892 -0.273690 -0.273690 -0.000000 -0.000000 0.000000 0.754892 -0.273690 -0.000000 -0.000000 0.000000 0.754892 -0.000000 -0.000000 -0.000000 0.117644 -0.000000 0.000000 0.117644 -0.000000 0.117644 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e0 e2 e1
0.544316 0.048398 0.048398 0.000000 -0.000000 0.000000 0.544316 0.048398 0.000000 0.000000 0.000000 0.544316 0.000000 -0.000000 -0.000000 0.018864 -0.000000 -0.000000 0.018864 0.000000 0.018864 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e0 e4 f1
0.893870 0.428615 0.428615 0.000000 0.000000 -0.000000 0.893870 0.428615 -0.000000 -0.000000 0.000000 0.893870 -0.000000 0.000000 0.000000 0.505772 -0.000000 0.000000 0.505772 -0.000000 0.505772 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 e2 v2
0.142775 0.042123 0.042123 0.000000 -0.000000 0.000000 0.142775 0.042123 -0.000000 -0.000000 -0.000000 0.142775 0.000000 0.000000 0.000000 0.005374 -0.000000 0.000000 0.005374 -0.000000 0.005374 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 e1 e5
2.188059 0.671102 0.671102 -0.000000 0.000000 -0.000000 2.188059 0.671102 -0.000000 -0.000000 -0.000000 2.188059 -0.000000 0.000000 -0.000000 0.808593 0.000000 0.000000 0.808593 -0.000000 0.808593 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e1 e4 e3
1.095894 0.554796 0.554796 -0.000000 0.000000 -0.000000 1.095894 0.554796 -0.000000 -0.000000 0.000000 1.095894 -0.000000 0.000000 -0.000000 0.529691 0.000000 0.000000 0.529691 -0.000000 0.529691 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 v2 e3
0.691377 -0.291768 -0.291768 0.000000 -0.000000 0.000000 0.691377 -0.291768 0.000000 -0.000000 0.000000 0.691377 0.000000 0.000000 0.000000 0.004622 0.000000 0.000000 0.004622 -0.000000 0.004622 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 f1 e2
0.691377 -0.291768 -0.291768 0.000000 -0.000000 0.000000 0.691377 -0.291768 0.000000 -0.000000 0.000000 0.691377 0.000000 0.000000 0.000000 0.004622 0.000000 0.000000 0.004622 -0.000000 0.004622 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 v1 f1
0.691377 -0.291768 -0.291768 -0.000000 -0.000000 0.000000 0.691377 -0.291768 -0.000000 -0.000000 0.000000 0.691377 -0.000000 0.000000 -0.000000 0.004622 -0.000000 -0.000000 0.004622 -0.000000 0.004622 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 e0 f0
0.691377 -0.291768 -0.291768 -0.000000 -0.000000 0.000000 0.691377 -0.291768 -0.000000 -0.000000 0.000000 0.691377 -0.000000 0.000000 -0.000000 0.004622 -0.000000 -0.000000 0.004622 -0.000000 0.004622 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 f0 e0
0.870665 0.135246 0.135246 -0.000000 0.000000 0.000000 0.870665 0.135246 -0.000000 0.000000 0.000000 0.870665 0.000000 -0.000000 0.000000 0.265083 -0.000000 0.000000 0.265083 0.000000 0.265083 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 e5 e0
0.399886 -0.001950 -0.001950 0.000000 0.000000 -0.000000 0.399886 -0.001950 -0.000000 -0.000000 -0.000000 0.399886 0.000000 -0.000000 0.000000 0.006717 -0.000000 -0.000000 0.006717 -0.000000 0.006717 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 f1 e0
1.358801 0.534354 0.534354 0.000000 -0.000000 0.000000 1.358801 0.534354 -0.000000 -0.000000 -0.000000 1.358801 -0.000000 0.000000 -0.000000 0.030920 -0.000000 0.000000 0.030920 -0.000000 0.030920 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 e1 v2
1.140876 0.916127 0.916127 0.000000 0.000000 -0.000000 1.140876 0.916127 0.000000 -0.000000 0.000000 1.140876 -0.000000 -0.000000 -0.000000 0.095871 -0.000000 0.000000 0.095871 0.000000 0.095871 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 e3 e2
1.139742 -0.373868 -0.373868 -0.000000 -0.000000 0.000000 1.139742 -0.373868 -0.000000 -0.000000 0.000000 1.139742 -0.000000 0.000000 0.000000 0.048225 -0.000000 0.000000 0.048225 -0.000000 0.048225 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 f3 f1
0.484389 -0.042984 -0.042984 0.000000 0.000000 0.000000 0.484389 -0.042984 0.000000 -0.000000 0.000000 0.484389 -0.000000 0.000000 -0.000000 0.138165 -0.000000 0.000000 0.138165 -0.000000 0.138165 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 e0 e2
0.995787 -0.180701 -0.180701 0.000000 -0.000000 0.000000 0.995787 -0.180701 0.000000 0.000000 -0.000000 0.995787 -0.000000 0.000000 -0.000000 0.525256 0.000000 0.000000 0.525256 -0.000000 0.525256 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 e2 v1
1.325763 0.036394 0.036394 -0.000000 0.000000 -0.000000 1.325763 0.036394 -0.000000 -0.000000 0.000000 1.325763 -0.000000 -0.000000 0.000000 0.305868 -0.000000 0.000000 0.305868 -0.000000 0.305868 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 v2 e0
0.139140 0.009632 0.009632 0.000000 -0.000000 0.000000 0.139140 0.009632 -0.000000 -0.000000 0.000000 0.139140 -0.000000 0.000000 -0.000000 0.007767 -0.000000 0.000000 0.007767 -0.000000 0.007767 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 f1 v0 f3
0.744575 0.032700 0.032700 -0.000000 0.000000 -0.000000 0.744575 0.032700 -0.000000 -0.000000 0.000000 0.744575 0.000000 0.000000 0.000000 0.015067 0.000000 0.000000 0.015067 -0.000000 0.015067 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 v2 e4
0.722422 0.347279 0.347279 0.000000 -0.000000 0.000000 0.722422 0.347279 -0.000000 -0.000000 -0.000000 0.722422 -0.000000 0.000000 -0.000000 0.031744 0.000000 0.000000 0.031744 -0.000000 0.031744 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 e3 e2
0.435438 -0.085732 -0.085732 -0.000000 -0.000000 -0.000000 0.435438 -0.085732 0.000000 0.000000 0.000000 0.435438 -0.000000 -0.000000 0.000000 0.019110 -0.000000 0.000000 0.019110 -0.000000 0.019110 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e0 f3 e1
0.259350 0.028974 0.028974 0.000000 -0.000000 -0.000000 0.259350 0.028974 0.000000 0.000000 0.000000 0.259350 0.000000 0.000000 0.000000 0.137085 0.000000 0.000000 0.137085 -0.000000 0.137085 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 f3 e0
0.246162 0.244655 0.244655 -0.000000 -0.000000 -0.000000 0.246162 0.244655 -0.000000 -0.000000 0.000000 0.246162 -0.000000 0.000000 -0.000000 0.237612 0.000000 0.000000 0.237612 -0.000000 0.237612 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 v3
0.246162 0.244655 0.244655 -0.000000 -0.000000 -0.000000 0.246162 0.244655 -0.000000 -0.000000 0.000000 0.246162 -0.000000 0.000000 -0.000000 0.237612 0.000000 0.000000 0.237612 -0.000000 0.237612 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 v3 e4
