C11 C12 C13 C14 C15 C16 C22 C23 C24 C25 C26 C33 C34 C35 C36 C44 C45 C46 C55 C56 C66 w5 w11 w12 w13 w21 w22 w23 w41 w42 w43
0.090970 0.016495 0.016495 -0.000000 0.000000 -0.000000 0.065511 0.058634 0.000000 -0.000000 0.000000 0.065511 -0.000000 -0.000000 0.000000 0.026957 0.000000 -0.000000 0.027745 0.000000 0.026957 0.666667 0.333333 0.333333 0.333333 0.000000 1.000000 0.000000 0.666667 0.000000 0.333333 
0.309092 0.172035 0.172035 0.000000 0.000000 0.000000 0.134306 0.104405 0.000000 -0.000000 -0.000000 0.134306 0.000000 0.000000 0.000000 0.012883 -0.000000 0.000000 0.200017 0.000000 0.012883 0.333333 0.666667 0.000000 0.333333 0.666667 0.000000 0.333333 1.000000 0.000000 0.000000 
0.037439 0.000016 0.000016 0.000000 0.000000 0.000000 0.061147 -0.016869 0.000000 0.000000 -0.000000 0.061147 0.000000 0.000000 0.000000 0.001218 -0.000000 -0.000000 0.091162 -0.000000 0.001218 0.333333 0.000000 0.000000 1.000000 0.000000 0.333333 0.666667 0.333333 0.666667 0.000000 
0.204756 0.078683 0.078683 -0.000000 -0.000000 -0.000000 0.105094 0.000607 0.000000 0.000000 -0.000000 0.105094 0.000000 -0.000000 0.000000 0.407387 -0.000000 -0.000000 0.002940 -0.000000 0.407387 1.000000 0.000000 0.666667 0.333333 0.333333 0.333333 0.333333 0.333333 0.666667 0.000000 
0.333897 0.084867 0.084867 -0.000000 -0.000000 -0.000000 0.175445 0.093204 -0.000000 0.000000 0.000000 0.175445 -0.000000 0.000000 -0.000000 0.001930 0.000000 0.000000 0.018535 0.000000 0.001930 0.333333 0.000000 0.333333 0.666667 0.000000 0.666667 0.333333 1.000000 0.000000 0.000000 
1.677468 0.524732 0.524732 0.000000 0.000000 -0.000000 0.197341 0.155092 0.000000 0.000000 0.000000 0.197341 0.000000 -0.000000 0.000000 0.170163 -0.000000 0.000000 0.028069 -0.000000 0.170163 0.000000 0.333333 0.000000 0.666667 0.333333 0.333333 0.333333 0.000000 1.000000 0.000000 
0.057900 0.149326 0.149326 0.000000 -0.000000 0.000000 0.572324 0.307580 0.000000 -0.000000 -0.000000 0.572324 0.000000 0.000000 0.000000 0.040259 0.000000 0.000000 0.230357 -0.000000 0.040259 0.333333 0.333333 0.333333 0.333333 0.000000 0.000000 1.000000 0.333333 0.000000 0.666667 
0.053757 0.053768 0.053768 -0.000000 -0.000000 0.000000 0.568361 -0.366549 -0.000000 0.000000 0.000000 0.568361 -0.000000 -0.000000 0.000000 0.048693 -0.000000 -0.000000 0.004267 -0.000000 0.048693 0.000000 0.666667 0.333333 0.000000 0.000000 0.333333 0.666667 0.666667 0.333333 0.000000 
1.012362 0.167173 0.167173 -0.000000 0.000000 0.000000 0.119665 0.054772 -0.000000 -0.000000 0.000000 0.119665 0.000000 -0.000000 -0.000000 0.003676 -0.000000 0.000000 0.017016 0.000000 0.003676 0.333333 1.000000 0.000000 0.000000 0.333333 0.666667 0.000000 1.000000 0.000000 0.000000 
0.537407 0.267764 0.267764 -0.000000 0.000000 -0.000000 0.326486 0.057069 -0.000000 0.000000 0.000000 0.326486 -0.000000 -0.000000 0.000000 0.259298 -0.000000 0.000000 0.021859 -0.000000 0.259298 0.333333 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.333333 0.000000 0.666667 
0.104576 0.219461 0.219461 -0.000000 0.000000 -0.000000 0.573193 0.426139 -0.000000 0.000000 0.000000 0.573193 0.000000 -0.000000 0.000000 0.007881 0.000000 0.000000 0.314406 0.000000 0.007881 1.000000 0.333333 0.666667 0.000000 0.000000 0.000000 1.000000 0.333333 0.666667 0.000000 
0.033993 0.029923 0.029923 0.000000 0.000000 -0.000000 0.131927 0.026327 0.000000 -0.000000 0.000000 0.131927 0.000000 0.000000 -0.000000 0.009099 -0.000000 0.000000 0.020961 -0.000000 0.009099 1.000000 0.666667 0.000000 0.333333 0.000000 1.000000 0.000000 0.000000 0.333333 0.666667 
0.049510 0.055829 0.055829 -0.000000 -0.000000 0.000000 0.129088 0.055671 -0.000000 0.000000 -0.000000 0.129088 -0.000000 -0.000000 -0.000000 0.016077 0.000000 -0.000000 0.004808 0.000000 0.016077 1.000000 0.666667 0.000000 0.333333 0.333333 0.333333 0.333333 0.666667 0.000000 0.333333 
0.949857 0.223828 0.223828 0.000000 0.000000 -0.000000 0.111015 0.078161 -0.000000 -0.000000 -0.000000 0.111015 -0.000000 0.000000 -0.000000 0.094371 -0.000000 -0.000000 0.024908 -0.000000 0.094371 0.333333 0.666667 0.333333 0.000000 0.666667 0.333333 0.000000 0.000000 1.000000 0.000000 
0.079870 0.015780 0.015780 0.000000 0.000000 0.000000 0.302881 -0.234608 -0.000000 -0.000000 -0.000000 0.302881 0.000000 -0.000000 0.000000 0.016358 0.000000 -0.000000 0.006575 -0.000000 0.016358 0.666667 0.000000 0.666667 0.333333 0.000000 1.000000 0.000000 0.666667 0.333333 0.000000 
0.217860 -0.008899 -0.008899 -0.000000 -0.000000 -0.000000 0.503500 -0.143577 0.000000 0.000000 0.000000 0.503500 0.000000 -0.000000 0.000000 0.022399 -0.000000 0.000000 0.001294 -0.000000 0.022399 1.000000 1.000000 0.000000 0.000000 0.000000 0.666667 0.333333 0.333333 0.666667 0.000000 
0.025630 0.002289 0.002289 0.000000 0.000000 0.000000 0.367528 0.340816 -0.000000 -0.000000 -0.000000 0.367528 0.000000 0.000000 0.000000 0.002444 0.000000 -0.000000 0.312751 0.000000 0.002444 0.666667 0.000000 0.333333 0.666667 1.000000 0.000000 0.000000 0.000000 0.000000 1.000000 
0.183577 0.046666 0.046666 -0.000000 0.000000 0.000000 0.085709 0.014769 0.000000 0.000000 0.000000 0.085709 0.000000 -0.000000 0.000000 0.324704 -0.000000 0.000000 0.012930 -0.000000 0.324704 0.333333 0.000000 1.000000 0.000000 0.333333 0.333333 0.333333 0.000000 0.000000 1.000000 
0.065761 0.011350 0.011350 -0.000000 -0.000000 0.000000 0.396346 -0.004020 -0.000000 -0.000000 0.000000 0.396346 -0.000000 -0.000000 0.000000 0.012604 0.000000 -0.000000 0.002374 -0.000000 0.012604 0.000000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.000000 0.000000 1.000000 
0.549211 0.087703 0.087703 0.000000 0.000000 0.000000 0.040807 0.018542 0.000000 0.000000 0.000000 0.040807 -0.000000 0.000000 -0.000000 0.014953 0.000000 -0.000000 0.007014 -0.000000 0.014953 0.333333 0.000000 0.333333 0.666667 0.333333 0.666667 0.000000 0.000000 1.000000 0.000000 
0.048545 0.009535 0.009535 0.000000 0.000000 -0.000000 0.017192 0.004406 0.000000 -0.000000 -0.000000 0.017192 0.000000 -0.000000 0.000000 0.013833 -0.000000 0.000000 0.010233 -0.000000 0.013833 0.666667 0.666667 0.000000 0.333333 0.666667 0.000000 0.333333 0.333333 0.666667 0.000000 
0.025640 0.001613 0.001613 0.000000 -0.000000 0.000000 0.025873 0.002737 0.000000 0.000000 -0.000000 0.025873 0.000000 -0.000000 -0.000000 0.002626 0.000000 -0.000000 0.005411 0.000000 0.002626 0.666667 0.000000 0.333333 0.666667 0.333333 0.666667 0.000000 0.666667 0.333333 0.000000 
0.105459 0.236857 0.236857 -0.000000 0.000000 0.000000 0.698998 0.473664 -0.000000 -0.000000 -0.000000 0.698998 -0.000000 0.000000 0.000000 0.065808 -0.000000 0.000000 0.313261 -0.000000 0.065808 0.000000 0.333333 0.333333 0.333333 0.333333 0.000000 0.666667 0.000000 0.666667 0.333333 
0.274366 0.303901 0.303901 -0.000000 0.000000 0.000000 0.514698 0.339786 -0.000000 -0.000000 0.000000 0.514698 -0.000000 -0.000000 -0.000000 0.419054 0.000000 0.000000 0.066380 0.000000 0.419054 0.666667 0.000000 0.333333 0.666667 0.333333 0.000000 0.666667 0.333333 0.333333 0.333333 
0.085943 0.170876 0.170876 0.000000 -0.000000 -0.000000 0.751101 0.492925 0.000000 -0.000000 -0.000000 0.751101 0.000000 -0.000000 -0.000000 0.072151 0.000000 0.000000 0.260283 -0.000000 0.072151 0.666667 0.333333 0.000000 0.666667 0.000000 0.000000 1.000000 0.666667 0.000000 0.333333 
0.063424 0.043881 0.043881 0.000000 0.000000 -0.000000 0.102122 0.061424 0.000000 -0.000000 -0.000000 0.102122 0.000000 -0.000000 0.000000 0.022604 -0.000000 -0.000000 0.010931 0.000000 0.022604 0.666667 0.333333 0.333333 0.333333 0.666667 0.000000 0.333333 0.666667 0.333333 0.000000 
0.090493 0.020113 0.020113 -0.000000 0.000000 0.000000 0.105821 0.041269 -0.000000 -0.000000 -0.000000 0.105821 0.000000 -0.000000 0.000000 0.004302 -0.000000 0.000000 0.007461 0.000000 0.004302 0.666667 0.333333 0.333333 0.333333 0.000000 0.666667 0.333333 1.000000 0.000000 0.000000 
0.037439 0.000293 0.000293 -0.000000 0.000000 -0.000000 0.263259 0.261265 0.000000 0.000000 0.000000 0.263259 0.000000 0.000000 0.000000 0.000524 0.000000 0.000000 0.254307 -0.000000 0.000524 0.333333 0.000000 0.000000 1.000000 1.000000 0.000000 0.000000 0.333333 0.666667 0.000000 
0.283499 0.251037 0.251037 -0.000000 -0.000000 0.000000 0.252389 0.250678 0.000000 0.000000 -0.000000 0.252389 -0.000000 0.000000 -0.000000 0.244222 0.000000 0.000000 0.242656 0.000000 0.244222 0.000000 0.333333 0.333333 0.333333 0.000000 0.000000 1.000000 0.000000 1.000000 0.000000 
0.112847 0.207907 0.207907 0.000000 0.000000 -0.000000 0.531049 0.301864 -0.000000 0.000000 -0.000000 0.531049 -0.000000 0.000000 -0.000000 0.006633 -0.000000 0.000000 0.003304 0.000000 0.006633 0.000000 0.666667 0.333333 0.000000 0.666667 0.333333 0.000000 1.000000 0.000000 0.000000 
0.322382 0.021091 0.021091 -0.000000 -0.000000 0.000000 0.093796 0.001368 -0.000000 0.000000 0.000000 0.093796 -0.000000 -0.000000 0.000000 0.417405 0.000000 -0.000000 0.002919 -0.000000 0.417405 0.666667 0.000000 0.333333 0.666667 0.666667 0.000000 0.333333 0.000000 0.333333 0.666667 
0.116456 0.054666 0.054666 -0.000000 -0.000000 -0.000000 0.117570 0.055250 -0.000000 -0.000000 0.000000 0.117570 0.000000 0.000000 -0.000000 0.022762 0.000000 0.000000 0.013736 -0.000000 0.022762 0.000000 0.666667 0.000000 0.333333 0.000000 1.000000 0.000000 0.333333 0.000000 0.666667 
0.037439 0.000048 0.000048 0.000000 0.000000 -0.000000 0.285364 -0.076029 0.000000 0.000000 0.000000 0.285364 0.000000 -0.000000 0.000000 0.000859 -0.000000 -0.000000 0.014407 -0.000000 0.000859 0.333333 0.000000 0.000000 1.000000 0.000000 0.666667 0.333333 0.666667 0.333333 0.000000 
1.209964 0.487349 0.487349 -0.000000 0.000000 -0.000000 0.416863 0.001549 0.000000 -0.000000 -0.000000 0.416863 -0.000000 0.000000 -0.000000 0.266280 0.000000 -0.000000 0.002012 -0.000000 0.266280 0.000000 0.000000 0.666667 0.333333 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 
0.888206 0.149110 0.149110 0.000000 0.000000 0.000000 0.052644 0.013679 0.000000 -0.000000 -0.000000 0.052644 0.000000 0.000000 0.000000 0.073922 0.000000 -0.000000 0.009473 -0.000000 0.073922 0.666667 0.333333 0.333333 0.333333 0.666667 0.333333 0.000000 0.000000 1.000000 0.000000 
0.036406 0.012579 0.012579 -0.000000 -0.000000 0.000000 0.172591 0.004195 -0.000000 0.000000 0.000000 0.172591 0.000000 0.000000 -0.000000 0.348879 0.000000 0.000000 0.002695 0.000000 0.348879 1.000000 0.666667 0.000000 0.333333 0.000000 0.333333 0.666667 0.000000 1.000000 0.000000 
0.828796 0.224050 0.224050 0.000000 -0.000000 0.000000 0.070282 0.061843 -0.000000 0.000000 0.000000 0.070282 0.000000 -0.000000 -0.000000 0.059796 -0.000000 -0.000000 0.014221 0.000000 0.059796 0.000000 0.333333 0.333333 0.333333 0.666667 0.000000 0.333333 0.000000 1.000000 0.000000 
0.090615 0.016075 0.016075 -0.000000 -0.000000 -0.000000 0.209460 -0.186462 0.000000 -0.000000 -0.000000 0.209460 0.000000 0.000000 -0.000000 0.028032 -0.000000 0.000000 0.008008 -0.000000 0.028032 0.666667 0.333333 0.333333 0.333333 0.000000 1.000000 0.000000 0.333333 0.666667 0.000000 
1.021027 0.507823 0.507823 -0.000000 0.000000 -0.000000 0.540377 -0.023722 -0.000000 -0.000000 0.000000 0.540377 -0.000000 0.000000 0.000000 0.567602 -0.000000 0.000000 0.001970 -0.000000 0.567602 1.000000 0.000000 0.333333 0.666667 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 
0.063456 0.043083 0.043083 0.000000 -0.000000 0.000000 0.103122 0.023997 0.000000 -0.000000 -0.000000 0.103122 0.000000 0.000000 0.000000 0.024289 0.000000 0.000000 0.015339 0.000000 0.024289 1.000000 0.333333 0.333333 0.333333 0.000000 1.000000 0.000000 0.333333 0.333333 0.333333 
0.812830 0.143604 0.143604 -0.000000 0.000000 0.000000 0.091264 0.081990 -0.000000 -0.000000 -0.000000 0.091264 -0.000000 0.000000 0.000000 0.327982 -0.000000 -0.000000 0.160769 -0.000000 0.327982 0.333333 1.000000 0.000000 0.000000 0.333333 0.000000 0.666667 0.666667 0.333333 0.000000 
0.373060 0.255167 0.255167 -0.000000 -0.000000 0.000000 0.275706 0.206526 -0.000000 0.000000 -0.000000 0.275706 -0.000000 -0.000000 0.000000 0.004500 -0.000000 -0.000000 0.043657 0.000000 0.004500 0.333333 0.333333 0.333333 0.333333 0.000000 0.666667 0.333333 1.000000 0.000000 0.000000 
0.263042 0.256882 0.256882 -0.000000 0.000000 0.000000 0.256205 0.254164 -0.000000 -0.000000 0.000000 0.256205 -0.000000 0.000000 -0.000000 0.246735 0.000000 0.000000 0.246878 0.000000 0.246735 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.333333 0.333333 0.333333 
0.204528 0.346317 0.346317 0.000000 0.000000 0.000000 0.733181 0.541180 0.000000 -0.000000 0.000000 0.733181 -0.000000 0.000000 0.000000 0.383112 0.000000 -0.000000 0.541571 -0.000000 0.383112 0.333333 0.333333 0.333333 0.333333 0.333333 0.000000 0.666667 0.000000 0.333333 0.666667 
0.081678 0.029848 0.029848 0.000000 0.000000 -0.000000 0.116622 -0.001011 0.000000 -0.000000 -0.000000 0.116622 0.000000 0.000000 0.000000 0.047241 -0.000000 0.000000 0.006412 -0.000000 0.047241 0.666667 0.000000 0.666667 0.333333 0.000000 0.666667 0.333333 0.666667 0.333333 0.000000 
0.182569 0.046935 0.046935 -0.000000 -0.000000 -0.000000 0.027180 0.012515 0.000000 0.000000 0.000000 0.027180 -0.000000 0.000000 0.000000 0.323529 0.000000 0.000000 0.014624 -0.000000 0.323529 0.666667 0.000000 1.000000 0.000000 0.000000 0.333333 0.666667 0.000000 0.666667 0.333333 
0.018586 0.087063 0.087063 -0.000000 0.000000 -0.000000 1.116357 0.244781 -0.000000 0.000000 0.000000 1.116357 0.000000 0.000000 -0.000000 0.095891 -0.000000 -0.000000 0.261313 -0.000000 0.095891 0.333333 0.000000 0.000000 1.000000 0.333333 0.000000 0.666667 0.000000 0.333333 0.666667 
0.131756 0.098402 0.098402 0.000000 -0.000000 0.000000 0.129549 0.096085 0.000000 -0.000000 -0.000000 0.129549 0.000000 0.000000 -0.000000 0.011782 0.000000 0.000000 0.015257 -0.000000 0.011782 0.333333 0.666667 0.333333 0.000000 0.000000 0.666667 0.333333 0.000000 0.000000 1.000000 
0.336201 0.000126 0.000126 0.000000 -0.000000 -0.000000 0.143352 -0.109883 0.000000 -0.000000 -0.000000 0.143352 0.000000 -0.000000 0.000000 0.000444 -0.000000 -0.000000 0.011477 -0.000000 0.000444 0.000000 0.000000 0.000000 1.000000 0.000000 0.666667 0.333333 0.333333 0.666667 0.000000 
0.363426 0.011117 0.011117 0.000000 0.000000 0.000000 0.041344 0.018355 0.000000 0.000000 0.000000 0.041344 0.000000 -0.000000 0.000000 0.008724 0.000000 -0.000000 0.006861 -0.000000 0.008724 0.666667 0.333333 0.000000 0.666667 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 
0.050668 0.014232 0.014232 0.000000 0.000000 0.000000 0.026112 0.020945 -0.000000 -0.000000 -0.000000 0.026112 0.000000 -0.000000 0.000000 0.001962 -0.000000 0.000000 0.013572 0.000000 0.001962 0.000000 0.666667 0.000000 0.333333 0.333333 0.000000 0.666667 1.000000 0.000000 0.000000 
0.049309 -0.003351 -0.003351 0.000000 -0.000000 -0.000000 0.025072 -0.000076 0.000000 -0.000000 0.000000 0.025072 0.000000 0.000000 0.000000 0.007474 -0.000000 0.000000 0.005100 -0.000000 0.007474 0.666667 0.333333 0.333333 0.333333 0.000000 0.333333 0.666667 0.333333 0.666667 0.000000 
0.672779 0.208852 0.208852 -0.000000 0.000000 -0.000000 0.073679 0.072378 0.000000 0.000000 -0.000000 0.073679 0.000000 -0.000000 0.000000 0.003188 -0.000000 -0.000000 0.082786 -0.000000 0.003188 0.333333 0.000000 0.000000 1.000000 0.666667 0.000000 0.333333 0.000000 1.000000 0.000000 
0.533614 0.262048 0.262048 -0.000000 0.000000 -0.000000 0.329309 0.060326 -0.000000 -0.000000 -0.000000 0.329309 -0.000000 0.000000 -0.000000 0.256174 0.000000 0.000000 0.015829 -0.000000 0.256174 0.000000 0.000000 1.000000 0.000000 0.333333 0.000000 0.666667 0.000000 0.333333 0.666667 
0.502314 0.183803 0.183803 0.000000 0.000000 0.000000 0.108288 0.103456 -0.000000 0.000000 -0.000000 0.108288 0.000000 0.000000 0.000000 0.243954 0.000000 0.000000 0.042057 -0.000000 0.243954 0.333333 0.333333 0.333333 0.333333 0.333333 0.000000 0.666667 0.000000 1.000000 0.000000 
0.088540 0.060617 0.060617 0.000000 -0.000000 -0.000000 0.096503 0.065976 0.000000 -0.000000 -0.000000 0.096503 0.000000 0.000000 0.000000 0.099966 -0.000000 -0.000000 0.024063 -0.000000 0.099966 0.666667 0.666667 0.333333 0.000000 0.333333 0.333333 0.333333 0.666667 0.333333 0.000000 
0.318127 0.021222 0.021222 0.000000 0.000000 -0.000000 0.031179 0.005030 0.000000 -0.000000 -0.000000 0.031179 0.000000 -0.000000 0.000000 0.020279 -0.000000 -0.000000 0.024883 -0.000000 0.020279 0.333333 0.000000 0.333333 0.666667 0.000000 0.333333 0.666667 0.333333 0.666667 0.000000 
0.164013 0.005007 0.005007 0.000000 -0.000000 -0.000000 0.019515 0.011585 0.000000 0.000000 -0.000000 0.019515 0.000000 0.000000 0.000000 0.004826 -0.000000 0.000000 0.042467 -0.000000 0.004826 0.333333 0.333333 0.333333 0.333333 0.333333 0.000000 0.666667 0.333333 0.666667 0.000000 
0.200590 0.000140 0.000140 -0.000000 -0.000000 0.000000 0.052512 0.036057 -0.000000 -0.000000 0.000000 0.052512 -0.000000 0.000000 0.000000 0.000788 -0.000000 -0.000000 0.352903 -0.000000 0.000788 0.333333 0.000000 0.333333 0.666667 0.000000 0.000000 1.000000 0.333333 0.333333 0.333333 
0.327821 0.246712 0.246712 -0.000000 0.000000 0.000000 0.247956 0.246334 0.000000 -0.000000 -0.000000 0.247956 0.000000 -0.000000 0.000000 0.240615 -0.000000 -0.000000 0.239269 -0.000000 0.240615 0.666667 0.000000 0.666667 0.333333 0.000000 0.000000 1.000000 0.000000 1.000000 0.000000 
0.046707 0.050435 0.050435 0.000000 0.000000 -0.000000 0.104557 0.079013 -0.000000 0.000000 0.000000 0.104557 -0.000000 -0.000000 0.000000 0.010787 0.000000 0.000000 0.049992 0.000000 0.010787 0.333333 0.333333 0.000000 0.666667 1.000000 0.000000 0.000000 0.333333 0.000000 0.666667 
0.099894 0.055907 0.055907 -0.000000 -0.000000 -0.000000 0.072795 0.023307 0.000000 -0.000000 -0.000000 0.072795 -0.000000 0.000000 0.000000 0.018490 0.000000 0.000000 0.007896 -0.000000 0.018490 0.000000 0.333333 0.000000 0.666667 0.333333 0.666667 0.000000 0.333333 0.000000 0.666667 
1.351519 0.540257 0.540257 -0.000000 -0.000000 -0.000000 0.295080 0.153755 -0.000000 -0.000000 -0.000000 0.295080 -0.000000 0.000000 -0.000000 0.302687 -0.000000 0.000000 0.004224 -0.000000 0.302687 0.000000 0.333333 0.333333 0.333333 0.333333 0.666667 0.000000 0.000000 1.000000 0.000000 
0.057989 0.024577 0.024577 0.000000 -0.000000 0.000000 0.034675 0.013497 -0.000000 -0.000000 -0.000000 0.034675 0.000000 0.000000 0.000000 0.046409 -0.000000 0.000000 0.015132 -0.000000 0.046409 0.666667 0.666667 0.000000 0.333333 0.666667 0.333333 0.000000 0.000000 0.333333 0.666667 
0.037439 0.000291 0.000291 0.000000 -0.000000 0.000000 0.416370 0.059302 -0.000000 -0.000000 0.000000 0.416370 -0.000000 -0.000000 -0.000000 0.000645 0.000000 0.000000 0.025687 0.000000 0.000645 0.333333 0.000000 0.000000 1.000000 0.000000 1.000000 0.000000 0.666667 0.000000 0.333333 
0.513251 0.374951 0.374951 0.000000 0.000000 0.000000 0.542714 0.239506 -0.000000 -0.000000 0.000000 0.542714 -0.000000 0.000000 -0.000000 0.401066 -0.000000 0.000000 0.060483 -0.000000 0.401066 1.000000 0.000000 0.666667 0.333333 0.666667 0.333333 0.000000 0.000000 0.000000 1.000000 
0.292747 0.133133 0.133133 -0.000000 -0.000000 0.000000 0.370630 -0.224468 -0.000000 -0.000000 -0.000000 0.370630 -0.000000 0.000000 -0.000000 0.435268 -0.000000 0.000000 0.003458 -0.000000 0.435268 0.000000 0.333333 0.666667 0.000000 0.000000 0.333333 0.666667 0.000000 1.000000 0.000000 
0.042882 0.011337 0.011337 -0.000000 -0.000000 0.000000 0.151861 -0.112438 -0.000000 -0.000000 0.000000 0.151861 0.000000 0.000000 -0.000000 0.125182 0.000000 -0.000000 0.022731 0.000000 0.125182 0.333333 0.333333 0.666667 0.000000 0.000000 0.333333 0.666667 0.333333 0.666667 0.000000 
0.306752 0.037723 0.037723 -0.000000 -0.000000 -0.000000 0.355203 0.008831 -0.000000 -0.000000 -0.000000 0.355203 -0.000000 0.000000 -0.000000 0.005072 -0.000000 0.000000 0.002226 0.000000 0.005072 0.000000 1.000000 0.000000 0.000000 0.000000 0.666667 0.333333 0.000000 0.666667 0.333333 
0.045940 0.148744 0.148744 -0.000000 -0.000000 0.000000 0.697832 0.443837 -0.000000 -0.000000 0.000000 0.697832 -0.000000 -0.000000 0.000000 0.007790 -0.000000 0.000000 0.370065 0.000000 0.007790 0.666667 0.333333 0.333333 0.333333 0.000000 0.000000 1.000000 0.333333 0.333333 0.333333 
0.138712 0.000377 0.000377 0.000000 -0.000000 0.000000 0.265253 0.263128 0.000000 0.000000 -0.000000 0.265253 -0.000000 0.000000 0.000000 0.000685 -0.000000 -0.000000 0.254269 -0.000000 0.000685 0.333333 0.333333 0.000000 0.666667 0.000000 0.000000 1.000000 1.000000 0.000000 0.000000 
0.714235 0.374944 0.374944 -0.000000 -0.000000 -0.000000 0.435959 0.359000 -0.000000 -0.000000 0.000000 0.435959 0.000000 0.000000 0.000000 0.340346 -0.000000 0.000000 0.396786 -0.000000 0.340346 0.333333 0.666667 0.000000 0.333333 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 
